618.357 4.1063766532016996e-07
683.39 4.4197602352766766e-07
755.263 4.770698347169224e-07
834.695 5.129954968133274e-07
922.481 5.475027152611692e-07
1019.5 5.847663251350212e-07
1126.72 6.235617695201942e-07
1245.22 6.616545726619761e-07
1376.18 7.027202229555774e-07
1520.91 7.430996039889513e-07
1680.87 7.85901755737232e-07
1857.65 8.28793897092525e-07
2053.02 8.728195730852306e-07
2268.94 9.182177535247429e-07
2507.56 9.64429172050896e-07
2771.28 1.011512926870084e-06
3062.74 1.0595303522268883e-06
3384.85 1.1084285709350726e-06
3740.84 1.1582624970263376e-06
4134.27 1.2092248824855223e-06
4569.07 1.2608591626762368e-06
5049.61 1.3135686878048111e-06
5580.68 1.3671054827192699e-06
6167.61 1.4214861842297178e-06
6816.26 1.4767446055804885e-06
7533.12 1.5328957236285425e-06
8325.39 1.5898896993732453e-06
9200.99 1.6477003711185896e-06
10168.7 1.7063508675044819e-06
11238.1 1.76576774718351e-06
12420.0 1.826046969726904e-06
13726.3 1.887137547480174e-06
15169.9 1.9489845259320094e-06
16765.3 2.0115944255841943e-06
18528.5 2.0749866754730506e-06
20477.2 2.139163005076879e-06
